01/12 10:40:00 FINE sim.Admin|Log for simulation 6 started
01/12 10:42:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 661
01/12 10:42:30 INFO sim.Simulation|***** START OF TIME 15 COMPLETE *****
01/12 10:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1978336992172498 Cmp ID: 29886681 Cmp Bid: 19454
01/12 10:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.199322113854904 Cmp ID: 29886681 Cmp Bid: 17300
01/12 10:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.10131494913861457 Cmp ID: 29886681 Cmp Bid: 902
01/12 10:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1380439461401251 Cmp ID: 29886681 Cmp Bid: 17856
01/12 10:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11957885467507282 Cmp ID: 29886681 Cmp Bid: 3823
01/12 10:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.140625849577437 Cmp ID: 29886681 Cmp Bid: 5278
01/12 10:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.12827465052447262 Cmp ID: 29886681 Cmp Bid: 12649
01/12 10:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.12775674199643483 Cmp ID: 29886681 Cmp Bid: 2004
01/12 10:42:40 INFO sim.Simulation|***** START OF TIME 16 *****
01/12 10:42:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #20534288 at price 2.831
01/12 10:42:40 INFO demand.CampaignImpl|Applied daily limit for campaign #20534288 at price 2.831
01/12 10:42:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #7886033 at price 0.07
01/12 10:42:40 INFO demand.CampaignImpl|Applied daily limit for campaign #7886033 at price 0.07
01/12 10:42:40 INFO agents.DemandAgent|Day 16 : Auction pending campaign: CampaignImpl [id=29886681, reachImps=22945, dayStart=17, dayEnd=26, targetSegment=[YOUNG], videoCoef=2.620371099521222, mobileCoef=1.9978080668709237, budgetMillis=0, advertiser=null]
01/12 10:42:40 INFO demand.CampaignImpl|Campaign 23132131 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=17262.07800122041, otherImps=0.0, cost=3.9223609237477923] Reach 11013 ERR 1.241140344575868 Budget 5.116 Revenue 6.34967400285014
01/12 10:42:40 FINE agents.DemandAgent|Day 16 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.114418733399136DummyAdnetwork-4: 1.1301272288737405DummyAdnetwork-3: 1.079069364525365adv1: 0.4592332165385049DummyAdnetwork-2: 1.2648753996920394DummyAdnetwork-7: 0.2663390612974891DummyAdnetwork-6: 1.1729025652863647DummyAdnetwork: 1.204047064635446
01/12 10:42:40 FINE agents.DemandAgent|Day 16 :Reporting campaign auction results... CampaignImpl [id=29886681, reachImps=22945, dayStart=17, dayEnd=26, targetSegment=[YOUNG], videoCoef=2.620371099521222, mobileCoef=1.9978080668709237, budgetMillis=12018, advertiser=DummyAdnetwork-5]
01/12 10:42:40 FINE agents.DemandAgent|Day 16 :Reporting UCS auction results... DummyAdnetwork-5[efday=16, level=0.47829690000000014, price=0.0] DummyAdnetwork-4[efday=16, level=0.9, price=0.13977002672284564] DummyAdnetwork-3[efday=16, level=0.5904900000000002, price=0.06402086613199298] adv1[efday=16, level=0.81, price=0.11394239218240743] DummyAdnetwork-2[efday=16, level=0.6561000000000001, price=0.07693329690647605] DummyAdnetwork-7[efday=16, level=1.0, price=0.15700202277486103] DummyAdnetwork-6[efday=16, level=0.5314410000000002, price=0.05445896046631745] DummyAdnetwork[efday=16, level=0.7290000000000001, price=0.08982335407431828] 
01/12 10:42:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5188af event: tau.tac.adx.messages.UserClassificationServiceNotification@199975
01/12 10:42:40 INFO agents.DemandAgent|Day 16 :Notifying new campaign opportunity: CampaignImpl [id=13488900, reachImps=11180, dayStart=18, dayEnd=27, targetSegment=[YOUNG, FEMALE], videoCoef=2.1906386954129315, mobileCoef=1.6389453724585503, budgetMillis=0, advertiser=null]
01/12 10:42:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
01/12 10:42:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
01/12 10:42:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnet
01/12 10:42:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:42:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
01/12 10:42:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
01/12 10:42:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:42:40 SEVERE demand.CampaignImpl|Campaign #7886033 impressed while over limit. Current cost: 0.0 Budget limit: 0.07
01/12 10:42:40 SEVERE agents.DemandAgent|Day 16 :Campaign limit expired Impressed while over limit: 7886033, daily limit was: 484, 0.07 values are: 486.7698056763695, 0.0, total limit was: 2147483647, Infinity total values are: 489.0493102156733486.7698056763695, 0.00.0
01/12 10:42:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=7886033, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
01/12 10:42:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 610
01/12 10:42:40 INFO sim.Simulation|***** START OF TIME 16 COMPLETE *****
01/12 10:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.18222481052837688 Cmp ID: 13488900 Cmp Bid: 782
01/12 10:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.19027466177357477 Cmp ID: 13488900 Cmp Bid: 6635
01/12 10:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from adv1 : UCS Bid: 0.16182135234703082 Cmp ID: 13488900 Cmp Bid: 1863
01/12 10:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.10440463422055592 Cmp ID: 13488900 Cmp Bid: 7842
01/12 10:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.10984430527503361 Cmp ID: 13488900 Cmp Bid: 4217
01/12 10:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.19341945321275616 Cmp ID: 13488900 Cmp Bid: 1127
01/12 10:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.17174925797388846 Cmp ID: 13488900 Cmp Bid: 10283
01/12 10:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.14193611205640397 Cmp ID: 13488900 Cmp Bid: 8955
01/12 10:42:50 INFO sim.Simulation|***** START OF TIME 17 *****
01/12 10:42:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #20534288 at price 2.831
01/12 10:42:50 INFO demand.CampaignImpl|Applied daily limit for campaign #20534288 at price 2.831
01/12 10:42:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #29886681 at price 12.018
01/12 10:42:50 INFO demand.CampaignImpl|Applied daily limit for campaign #29886681 at price 12.018
01/12 10:42:50 INFO agents.DemandAgent|Day 17 : Auction pending campaign: CampaignImpl [id=13488900, reachImps=11180, dayStart=18, dayEnd=27, targetSegment=[YOUNG, FEMALE], videoCoef=2.1906386954129315, mobileCoef=1.6389453724585503, budgetMillis=0, advertiser=null]
01/12 10:42:50 INFO demand.CampaignImpl|Campaign 14594521 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=4623.388229993451, otherImps=0.0, cost=1.3845520249804524] Reach 3315 ERR 1.2054750829040615 Budget 3.071 Revenue 3.702013979598373
01/12 10:42:50 FINE agents.DemandAgent|Day 17 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.114418733399136DummyAdnetwork-4: 1.175335941291933DummyAdnetwork-3: 1.079069364525365adv1: 0.4592332165385049DummyAdnetwork-2: 1.2648753996920394DummyAdnetwork-7: 0.2663390612974891DummyAdnetwork-6: 1.1729025652863647DummyAdnetwork: 1.204047064635446
01/12 10:42:50 FINE agents.DemandAgent|Day 17 :Reporting campaign auction results... CampaignImpl [id=13488900, reachImps=11180, dayStart=18, dayEnd=27, targetSegment=[YOUNG, FEMALE], videoCoef=2.1906386954129315, mobileCoef=1.6389453724585503, budgetMillis=4158, advertiser=DummyAdnetwork-5]
01/12 10:42:50 FINE agents.DemandAgent|Day 17 :Reporting UCS auction results... DummyAdnetwork-5[efday=17, level=0.81, price=0.11181559637350134] DummyAdnetwork-4[efday=17, level=0.7290000000000001, price=0.09351222023234056] DummyAdnetwork-3[efday=17, level=0.47829690000000014, price=0.0] adv1[efday=17, level=0.5314410000000002, price=0.05384291788517448] DummyAdnetwork-2[efday=17, level=1.0, price=0.1978336992172498] DummyAdnetwork-7[efday=17, level=0.5904900000000002, price=0.07061011789708377] DummyAdnetwork-6[efday=17, level=0.6561000000000001, price=0.0838211984238609] DummyAdnetwork[efday=17, level=0.9, price=0.1265632646196933] 
01/12 10:42:50 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5188af event: tau.tac.adx.messages.UserClassificationServiceNotification@cc922a
01/12 10:42:50 INFO agents.DemandAgent|Day 17 :Notifying new campaign opportunity: CampaignImpl [id=9594743, reachImps=1192, dayStart=19, dayEnd=21, targetSegment=[HIGH_INCOME], videoCoef=2.9387645444034693, mobileCoef=2.046196043617667, budgetMillis=0, advertiser=null]
01/12 10:42:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
01/12 10:42:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
01/12 10:42:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnet
01/12 10:42:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:42:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
01/12 10:42:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
01/12 10:42:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:42:50 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 581
01/12 10:42:50 INFO sim.Simulation|***** START OF TIME 17 COMPLETE *****
01/12 10:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.17788821024413454 Cmp ID: 9594743 Cmp Bid: 1032
01/12 10:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.12022277637717892 Cmp ID: 9594743 Cmp Bid: 429
01/12 10:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.13306619803820946 Cmp ID: 9594743 Cmp Bid: 245
01/12 10:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13718702194207869 Cmp ID: 9594743 Cmp Bid: 199
01/12 10:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.13177566617437184 Cmp ID: 9594743 Cmp Bid: 998
01/12 10:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1848315836344144 Cmp ID: 9594743 Cmp Bid: 22
01/12 10:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.13308475162807504 Cmp ID: 9594743 Cmp Bid: 472
01/12 10:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1937006810234813 Cmp ID: 9594743 Cmp Bid: 540
01/12 10:43:00 INFO sim.Simulation|***** START OF TIME 18 *****
01/12 10:43:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #20534288 at price 2.831
01/12 10:43:00 INFO demand.CampaignImpl|Applied daily limit for campaign #20534288 at price 2.831
01/12 10:43:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #13488900 at price 4.158
01/12 10:43:00 INFO demand.CampaignImpl|Applied daily limit for campaign #13488900 at price 4.158
01/12 10:43:00 INFO agents.DemandAgent|Day 18 : Auction pending campaign: CampaignImpl [id=9594743, reachImps=1192, dayStart=19, dayEnd=21, targetSegment=[HIGH_INCOME], videoCoef=2.9387645444034693, mobileCoef=2.046196043617667, budgetMillis=0, advertiser=null]
01/12 10:43:00 INFO demand.CampaignImpl|Campaign 9457200 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=31877.394462312193, otherImps=0.0, cost=4.3574791752411866] Reach 22945 ERR 1.2040870194205717 Budget 5.187 Revenue 6.245599369734506
01/12 10:43:00 INFO demand.CampaignImpl|Campaign 7886033 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=975.8191158920429, otherImps=0.0, cost=0.0] Reach 484 ERR 1.290567078792009 Budget 0.07 Revenue 0.09033969551544063
01/12 10:43:00 FINE agents.DemandAgent|Day 18 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.114418733399136DummyAdnetwork-4: 1.175335941291933DummyAdnetwork-3: 1.079069364525365adv1: 0.4592332165385049DummyAdnetwork-2: 1.2648753996920394DummyAdnetwork-7: 0.8289878361713386DummyAdnetwork-6: 1.2435012733897512DummyAdnetwork: 1.204047064635446
01/12 10:43:00 FINE agents.DemandAgent|Day 18 :Reporting campaign auction results... CampaignImpl [id=9594743, reachImps=1192, dayStart=19, dayEnd=21, targetSegment=[HIGH_INCOME], videoCoef=2.9387645444034693, mobileCoef=2.046196043617667, budgetMillis=365, advertiser=DummyAdnetwork-3]
01/12 10:43:00 FINE agents.DemandAgent|Day 18 :Reporting UCS auction results... DummyAdnetwork-5[efday=18, level=1.0, price=0.19027466177357477] DummyAdnetwork-4[efday=18, level=0.5314410000000002, price=0.05548490321480647] DummyAdnetwork-3[efday=18, level=0.47829690000000014, price=0.0] adv1[efday=18, level=0.6561000000000001, price=0.09312428312020667] DummyAdnetwork-2[efday=18, level=0.9, price=0.1640023294755392] DummyAdnetwork-7[efday=18, level=0.5904900000000002, price=0.06486196382185462] DummyAdnetwork-6[efday=18, level=0.7290000000000001, price=0.11796776586098548] DummyAdnetwork[efday=18, level=0.81, price=0.13911689895884966] 
01/12 10:43:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5188af event: tau.tac.adx.messages.UserClassificationServiceNotification@1de77fe
01/12 10:43:00 INFO agents.DemandAgent|Day 18 :Notifying new campaign opportunity: CampaignImpl [id=22539373, reachImps=3256, dayStart=20, dayEnd=29, targetSegment=[OLD, FEMALE, HIGH_INCOME], videoCoef=2.2727134582707293, mobileCoef=1.6860001634559336, budgetMillis=0, advertiser=null]
01/12 10:43:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
01/12 10:43:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
01/12 10:43:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnet
01/12 10:43:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:43:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
01/12 10:43:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
01/12 10:43:00 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:43:00 SEVERE demand.CampaignImpl|Campaign #20534288 impressed while over limit. Current cost: 0.0 Budget limit: 2.831
01/12 10:43:00 SEVERE agents.DemandAgent|Day 18 :Campaign limit expired Impressed while over limit: 20534288, daily limit was: 1968, 2.831 values are: 1968.8647994277246, 0.0, total limit was: 2147483647, Infinity total values are: 15792.1967828634371968.8647994277246, 0.00.0
01/12 10:43:00 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=20534288, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
01/12 10:43:00 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 559
01/12 10:43:00 INFO sim.Simulation|***** START OF TIME 18 COMPLETE *****
01/12 10:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.18792528170753697 Cmp ID: 22539373 Cmp Bid: 1681
01/12 10:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1793717489567449 Cmp ID: 22539373 Cmp Bid: 543
01/12 10:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.10126769087919488 Cmp ID: 22539373 Cmp Bid: 970
01/12 10:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.14852843416921063 Cmp ID: 22539373 Cmp Bid: 973
01/12 10:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.16350947910176652 Cmp ID: 22539373 Cmp Bid: 2024
01/12 10:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.13644675315155505 Cmp ID: 22539373 Cmp Bid: 1845
01/12 10:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.19634618770613937 Cmp ID: 22539373 Cmp Bid: 160
01/12 10:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.16788136771214585 Cmp ID: 22539373 Cmp Bid: 1343
01/12 10:43:10 INFO sim.Simulation|***** START OF TIME 19 *****
01/12 10:43:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #9594743 at price 0.365
01/12 10:43:10 INFO demand.CampaignImpl|Applied daily limit for campaign #9594743 at price 0.365
01/12 10:43:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #13488900 at price 4.158
01/12 10:43:10 INFO demand.CampaignImpl|Applied daily limit for campaign #13488900 at price 4.158
01/12 10:43:10 INFO agents.DemandAgent|Day 19 : Auction pending campaign: CampaignImpl [id=22539373, reachImps=3256, dayStart=20, dayEnd=29, targetSegment=[OLD, FEMALE, HIGH_INCOME], videoCoef=2.2727134582707293, mobileCoef=1.6860001634559336, budgetMillis=0, advertiser=null]
01/12 10:43:10 INFO demand.CampaignImpl|Campaign 21596871 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=4414.93981707048, otherImps=0.0, cost=3.4069139209917605] Reach 3865 ERR 1.1083943351661505 Budget 0.916 Revenue 1.0152892110121938
01/12 10:43:10 INFO demand.CampaignImpl|Campaign 3123799 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=1676.586836164988, otherImps=0.0, cost=0.45131372904991074] Reach 2020 ERR 0.7605930170094735 Budget 0.449 Revenue 0.3415062646372536
01/12 10:43:10 INFO demand.CampaignImpl|Campaign 20534288 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=17761.06158229116, otherImps=0.0, cost=0.0] Reach 10514 ERR 1.25896803779471 Budget 2.831 Revenue 3.5641385149968237
01/12 10:43:10 FINE agents.DemandAgent|Day 19 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.114418733399136DummyAdnetwork-4: 1.175335941291933DummyAdnetwork-3: 1.0966643469098365adv1: 0.4592332165385049DummyAdnetwork-2: 1.1403032107098259DummyAdnetwork-7: 0.8289878361713386DummyAdnetwork-6: 1.2435012733897512DummyAdnetwork: 1.204047064635446
01/12 10:43:10 FINE agents.DemandAgent|Day 19 :Reporting campaign auction results... CampaignImpl [id=22539373, reachImps=3256, dayStart=20, dayEnd=29, targetSegment=[OLD, FEMALE, HIGH_INCOME], videoCoef=2.2727134582707293, mobileCoef=1.6860001634559336, budgetMillis=970, advertiser=DummyAdnetwork-2]
01/12 10:43:10 FINE agents.DemandAgent|Day 19 :Reporting UCS auction results... DummyAdnetwork-5[efday=19, level=0.9, price=0.16009938921972108] DummyAdnetwork-4[efday=19, level=0.5314410000000002, price=0.06389131250066436] DummyAdnetwork-3[efday=19, level=0.5904900000000002, price=0.07781221311930485] adv1[efday=19, level=0.7290000000000001, price=0.09701878393686672] DummyAdnetwork-2[efday=19, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=19, level=1.0, price=0.1848315836344144] DummyAdnetwork-6[efday=19, level=0.6561000000000001, price=0.08730473253286924] DummyAdnetwork[efday=19, level=0.81, price=0.11112148777308374] 
01/12 10:43:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5188af event: tau.tac.adx.messages.UserClassificationServiceNotification@94a861
01/12 10:43:10 INFO agents.DemandAgent|Day 19 :Notifying new campaign opportunity: CampaignImpl [id=2446218, reachImps=2020, dayStart=21, dayEnd=25, targetSegment=[OLD, MALE, HIGH_INCOME], videoCoef=2.175380264299006, mobileCoef=2.3405586638217324, budgetMillis=0, advertiser=null]
01/12 10:43:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
01/12 10:43:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
01/12 10:43:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnet
01/12 10:43:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:43:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
01/12 10:43:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
01/12 10:43:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:43:10 SEVERE demand.CampaignImpl|Campaign #9594743 impressed while over limit. Current cost: 0.0 Budget limit: 0.365
01/12 10:43:10 SEVERE agents.DemandAgent|Day 19 :Campaign limit expired Impressed while over limit: 9594743, daily limit was: 1192, 0.365 values are: 1193.7952625075911, 0.0, total limit was: 2147483647, Infinity total values are: 0.01193.7952625075911, 0.00.0
01/12 10:43:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=9594743, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
01/12 10:43:10 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 544
01/12 10:43:10 INFO sim.Simulation|***** START OF TIME 19 COMPLETE *****
01/12 10:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.17916314975529035 Cmp ID: 2446218 Cmp Bid: 1290
01/12 10:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.15493391629466108 Cmp ID: 2446218 Cmp Bid: 1241
01/12 10:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10736374054808415 Cmp ID: 2446218 Cmp Bid: 337
01/12 10:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1766140448910748 Cmp ID: 2446218 Cmp Bid: 1835
01/12 10:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.13332057797047073 Cmp ID: 2446218 Cmp Bid: 1132
01/12 10:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.15441607109742356 Cmp ID: 2446218 Cmp Bid: 1151
01/12 10:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1470155971501106 Cmp ID: 2446218 Cmp Bid: 1681
01/12 10:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.11111960360383895 Cmp ID: 2446218 Cmp Bid: 728
01/12 10:43:20 INFO sim.Simulation|***** START OF TIME 20 *****
01/12 10:43:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #22539373 at price 0.97
01/12 10:43:20 INFO demand.CampaignImpl|Applied daily limit for campaign #22539373 at price 0.97
01/12 10:43:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #9594743 at price 0.365
01/12 10:43:20 INFO demand.CampaignImpl|Applied daily limit for campaign #9594743 at price 0.365
01/12 10:43:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #13488900 at price 4.158
01/12 10:43:20 INFO demand.CampaignImpl|Applied daily limit for campaign #13488900 at price 4.158
01/12 10:43:20 INFO agents.DemandAgent|Day 20 : Auction pending campaign: CampaignImpl [id=2446218, reachImps=2020, dayStart=21, dayEnd=25, targetSegment=[OLD, MALE, HIGH_INCOME], videoCoef=2.175380264299006, mobileCoef=2.3405586638217324, budgetMillis=0, advertiser=null]
01/12 10:43:20 INFO demand.CampaignImpl|Campaign 30819272 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=28858.767558283198, otherImps=0.0, cost=0.0] Reach 33568 ERR 0.8129729209814439 Budget 7.564 Revenue 6.149327174303642
01/12 10:43:20 FINE agents.DemandAgent|Day 20 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.114418733399136DummyAdnetwork-4: 1.175335941291933DummyAdnetwork-3: 1.0966643469098365adv1: 0.4592332165385049DummyAdnetwork-2: 1.1403032107098259DummyAdnetwork-7: 0.8289878361713386DummyAdnetwork-6: 0.9851842619447668DummyAdnetwork: 1.204047064635446
01/12 10:43:20 FINE agents.DemandAgent|Day 20 :Reporting campaign auction results... CampaignImpl [id=2446218, reachImps=2020, dayStart=21, dayEnd=25, targetSegment=[OLD, MALE, HIGH_INCOME], videoCoef=2.175380264299006, mobileCoef=2.3405586638217324, budgetMillis=798, advertiser=DummyAdnetwork-7]
01/12 10:43:20 FINE agents.DemandAgent|Day 20 :Reporting UCS auction results... DummyAdnetwork-5[efday=20, level=0.5314410000000002, price=0.05381780290853022] DummyAdnetwork-4[efday=20, level=0.6561000000000001, price=0.09744950565841912] DummyAdnetwork-3[efday=20, level=0.5904900000000002, price=0.08057044326846177] adv1[efday=20, level=0.81, price=0.13598390784683814] DummyAdnetwork-2[efday=20, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=20, level=0.7290000000000001, price=0.1191984102651878] DummyAdnetwork-6[efday=20, level=1.0, price=0.18792528170753697] DummyAdnetwork[efday=20, level=0.9, price=0.16143457406107042] 
01/12 10:43:20 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5188af event: tau.tac.adx.messages.UserClassificationServiceNotification@fd66bf
01/12 10:43:20 INFO agents.DemandAgent|Day 20 :Notifying new campaign opportunity: CampaignImpl [id=23266657, reachImps=5616, dayStart=22, dayEnd=31, targetSegment=[OLD, FEMALE], videoCoef=2.953545879703338, mobileCoef=1.6668867966953043, budgetMillis=0, advertiser=null]
01/12 10:43:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
01/12 10:43:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
01/12 10:43:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnet
