01/12 10:46:00 FINE sim.Admin|Log for simulation 7 started
01/12 10:50:40 INFO demand.CampaignImpl|Applied daily limit for campaign #13746084 at price 0.506
01/12 10:50:40 INFO agents.DemandAgent|Day 28 : Auction pending campaign: CampaignImpl [id=14161956, reachImps=2808, dayStart=29, dayEnd=33, targetSegment=[OLD, FEMALE], videoCoef=2.8466000419713047, mobileCoef=2.3603709701565316, budgetMillis=0, advertiser=null]
01/12 10:50:40 INFO demand.CampaignImpl|Campaign 2825000 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=2038.3583899028563, otherImps=0.0, cost=0.41955734892533986] Reach 3256 ERR 0.37772612142802775 Budget 0.59 Revenue 0.22285841164253636
01/12 10:50:40 FINE agents.DemandAgent|Day 28 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.086426868140311DummyAdnetwork-4: 1.2486585388899178DummyAdnetwork-3: 1.161967952131186adv1: 0.5108188585910576DummyAdnetwork-2: 1.1351121202857477DummyAdnetwork-7: 1.1485514071276761DummyAdnetwork-6: 1.2643544263171174DummyAdnetwork: 0.9288371824322731
01/12 10:50:40 FINE agents.DemandAgent|Day 28 :Reporting campaign auction results... CampaignImpl [id=14161956, reachImps=2808, dayStart=29, dayEnd=33, targetSegment=[OLD, FEMALE], videoCoef=2.8466000419713047, mobileCoef=2.3603709701565316, budgetMillis=2712, advertiser=DummyAdnetwork-3]
01/12 10:50:40 FINE agents.DemandAgent|Day 28 :Reporting UCS auction results... DummyAdnetwork-5[efday=28, level=0.6561000000000001, price=0.08362403293158525] DummyAdnetwork-4[efday=28, level=0.7290000000000001, price=0.10211283891344838] DummyAdnetwork-3[efday=28, level=0.81, price=0.12361626511627] adv1[efday=28, level=0.5314410000000002, price=0.05675252996183993] DummyAdnetwork-2[efday=28, level=0.9, price=0.1396054970393127] DummyAdnetwork-7[efday=28, level=1.0, price=0.15600695511323565] DummyAdnetwork-6[efday=28, level=0.47829690000000014, price=0.0] DummyAdnetwork[efday=28, level=0.5904900000000002, price=0.06391565373339918] 
01/12 10:50:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1299b57 event: tau.tac.adx.messages.UserClassificationServiceNotification@11ed67f
01/12 10:50:40 INFO agents.DemandAgent|Day 28 :Notifying new campaign opportunity: CampaignImpl [id=1028870, reachImps=3246, dayStart=30, dayEnd=32, targetSegment=[OLD], videoCoef=2.742477797212416, mobileCoef=1.9734870085177658, budgetMillis=0, advertiser=null]
01/12 10:50:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
01/12 10:50:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
01/12 10:50:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
01/12 10:50:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:50:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
01/12 10:50:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
01/12 10:50:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:50:40 SEVERE demand.CampaignImpl|Campaign #27743794 impressed while over limit. Current cost: 4.284507037092036 Budget limit: 4.281
01/12 10:50:40 SEVERE agents.DemandAgent|Day 28 :Campaign limit expired Impressed while over limit: 27743794, daily limit was: 18824, 4.281 values are: 4468.560947665944, 4.284507037092036, total limit was: 2147483647, Infinity total values are: 4128.0323530753144468.560947665944, 2.45683892801008154.284507037092036
01/12 10:50:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=27743794, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
01/12 10:50:40 SEVERE demand.CampaignImpl|Campaign #23042234 impressed while over limit. Current cost: 0.0 Budget limit: 0.485
01/12 10:50:40 SEVERE agents.DemandAgent|Day 28 :Campaign limit expired Impressed while over limit: 23042234, daily limit was: 3354, 0.485 values are: 3354.7456709192106, 0.0, total limit was: 2147483647, Infinity total values are: 0.03354.7456709192106, 0.00.0
01/12 10:50:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=23042234, AdNetwork=DummyAdnetwork] due to limit. My name is DummyAdnetwork
01/12 10:50:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 590
01/12 10:50:40 INFO sim.Simulation|***** START OF TIME 28 COMPLETE *****
01/12 10:50:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1380665985052652 Cmp ID: 1028870 Cmp Bid: 3019
01/12 10:50:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.10379459874936062 Cmp ID: 1028870 Cmp Bid: 1741
01/12 10:50:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1799058568170443 Cmp ID: 1028870 Cmp Bid: 3182
01/12 10:50:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1793028370066856 Cmp ID: 1028870 Cmp Bid: 541
01/12 10:50:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.19496358086592966 Cmp ID: 1028870 Cmp Bid: 57
01/12 10:50:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.13485790356934702 Cmp ID: 1028870 Cmp Bid: 34
01/12 10:50:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.12148506458736698 Cmp ID: 1028870 Cmp Bid: 2511
01/12 10:50:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.11698445616486361 Cmp ID: 1028870 Cmp Bid: 2729
01/12 10:50:50 INFO sim.Simulation|***** START OF TIME 29 *****
01/12 10:50:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #23042234 at price 0.485
01/12 10:50:50 INFO demand.CampaignImpl|Applied daily limit for campaign #23042234 at price 0.485
01/12 10:50:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #14161956 at price 2.712
01/12 10:50:50 INFO demand.CampaignImpl|Applied daily limit for campaign #14161956 at price 2.712
01/12 10:50:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #13746084 at price 0.506
01/12 10:50:50 INFO demand.CampaignImpl|Applied daily limit for campaign #13746084 at price 0.506
01/12 10:50:50 INFO agents.DemandAgent|Day 29 : Auction pending campaign: CampaignImpl [id=1028870, reachImps=3246, dayStart=30, dayEnd=32, targetSegment=[OLD], videoCoef=2.742477797212416, mobileCoef=1.9734870085177658, budgetMillis=0, advertiser=null]
01/12 10:50:50 FINE agents.DemandAgent|Day 29 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.086426868140311DummyAdnetwork-4: 1.2486585388899178DummyAdnetwork-3: 1.161967952131186adv1: 0.5108188585910576DummyAdnetwork-2: 1.1351121202857477DummyAdnetwork-7: 1.1485514071276761DummyAdnetwork-6: 1.2643544263171174DummyAdnetwork: 0.9288371824322731
01/12 10:50:50 FINE agents.DemandAgent|Day 29 :Reporting campaign auction results... CampaignImpl [id=1028870, reachImps=3246, dayStart=30, dayEnd=32, targetSegment=[OLD], videoCoef=2.742477797212416, mobileCoef=1.9734870085177658, budgetMillis=2254, advertiser=DummyAdnetwork-2]
01/12 10:50:50 FINE agents.DemandAgent|Day 29 :Reporting UCS auction results... DummyAdnetwork-5[efday=29, level=0.7290000000000001, price=0.11624283666144317] DummyAdnetwork-4[efday=29, level=0.5314410000000002, price=0.055743724476151564] DummyAdnetwork-3[efday=29, level=0.6561000000000001, price=0.08941823417734723] adv1[efday=29, level=0.81, price=0.1328084126489935] DummyAdnetwork-2[efday=29, level=1.0, price=0.17961565708170954] DummyAdnetwork-7[efday=29, level=0.9, price=0.16034533646883695] DummyAdnetwork-6[efday=29, level=0.47829690000000014, price=0.0] DummyAdnetwork[efday=29, level=0.5904900000000002, price=0.0762968829472261] 
01/12 10:50:50 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1299b57 event: tau.tac.adx.messages.UserClassificationServiceNotification@144116e
01/12 10:50:50 INFO agents.DemandAgent|Day 29 :Notifying new campaign opportunity: CampaignImpl [id=1605911, reachImps=11765, dayStart=31, dayEnd=40, targetSegment=[YOUNG, MALE], videoCoef=2.722791412240719, mobileCoef=2.31451324814204, budgetMillis=0, advertiser=null]
01/12 10:50:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
01/12 10:50:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
01/12 10:50:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
01/12 10:50:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:50:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
01/12 10:50:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
01/12 10:50:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:50:50 SEVERE demand.CampaignImpl|Campaign #14161956 impressed while over limit. Current cost: 0.0 Budget limit: 2.712
01/12 10:50:50 SEVERE agents.DemandAgent|Day 29 :Campaign limit expired Impressed while over limit: 14161956, daily limit was: 2808, 2.712 values are: 2808.016535889532, 0.0, total limit was: 2147483647, Infinity total values are: 0.02808.016535889532, 0.00.0
01/12 10:50:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=14161956, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
01/12 10:50:50 SEVERE demand.CampaignImpl|Campaign #13746084 impressed while over limit. Current cost: 0.0 Budget limit: 0.506
01/12 10:50:50 SEVERE agents.DemandAgent|Day 29 :Campaign limit expired Impressed while over limit: 13746084, daily limit was: 1203, 0.506 values are: 1207.0012362613497, 0.0, total limit was: 2147483647, Infinity total values are: 2162.76951518755051207.0012362613497, 0.50672399541311440.0
01/12 10:50:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=13746084, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
01/12 10:50:50 SEVERE demand.CampaignImpl|Campaign #23042234 impressed while over limit. Current cost: 0.0 Budget limit: 0.485
01/12 10:50:50 SEVERE agents.DemandAgent|Day 29 :Campaign limit expired Impressed while over limit: 23042234, daily limit was: 3354, 0.485 values are: 3354.9864304219213, 0.0, total limit was: 2147483647, Infinity total values are: 3354.74567091921063354.9864304219213, 0.00.0
01/12 10:50:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=23042234, AdNetwork=DummyAdnetwork] due to limit. My name is DummyAdnetwork
01/12 10:50:50 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 693
01/12 10:50:50 INFO sim.Simulation|***** START OF TIME 29 COMPLETE *****
01/12 10:50:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.14505305320534145 Cmp ID: 1605911 Cmp Bid: 11584
01/12 10:50:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.13986515395026838 Cmp ID: 1605911 Cmp Bid: 10031
01/12 10:50:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.17480272405588243 Cmp ID: 1605911 Cmp Bid: 9264
01/12 10:50:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11886104782065075 Cmp ID: 1605911 Cmp Bid: 1961
01/12 10:50:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.18588413336495163 Cmp ID: 1605911 Cmp Bid: 5485
01/12 10:50:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.13412841291369515 Cmp ID: 1605911 Cmp Bid: 5117
01/12 10:50:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.14293207607503056 Cmp ID: 1605911 Cmp Bid: 7201
01/12 10:50:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.12571952239437326 Cmp ID: 1605911 Cmp Bid: 771
01/12 10:51:00 INFO sim.Simulation|***** START OF TIME 30 *****
01/12 10:51:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1028870 at price 2.254
01/12 10:51:00 INFO demand.CampaignImpl|Applied daily limit for campaign #1028870 at price 2.254
01/12 10:51:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #14161956 at price 2.712
01/12 10:51:00 INFO demand.CampaignImpl|Applied daily limit for campaign #14161956 at price 2.712
01/12 10:51:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #13746084 at price 0.506
01/12 10:51:00 INFO demand.CampaignImpl|Applied daily limit for campaign #13746084 at price 0.506
01/12 10:51:00 INFO agents.DemandAgent|Day 30 : Auction pending campaign: CampaignImpl [id=1605911, reachImps=11765, dayStart=31, dayEnd=40, targetSegment=[YOUNG, MALE], videoCoef=2.722791412240719, mobileCoef=2.31451324814204, budgetMillis=0, advertiser=null]
01/12 10:51:00 INFO demand.CampaignImpl|Campaign 15915484 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=22580.087262246783, otherImps=0.0, cost=14.179520534299478] Reach 18824 ERR 1.1379406036258108 Budget 6.519 Revenue 7.418234795036661
01/12 10:51:00 INFO demand.CampaignImpl|Campaign 23406890 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=8399.95910540115, otherImps=0.0, cost=0.0] Reach 4196 ERR 1.2895202365912761 Budget 0.593 Revenue 0.7646855002986267
01/12 10:51:00 FINE agents.DemandAgent|Day 30 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.086426868140311DummyAdnetwork-4: 1.2486585388899178DummyAdnetwork-3: 1.161967952131186adv1: 0.8870919056119095DummyAdnetwork-2: 1.2277569900690648DummyAdnetwork-7: 1.1485514071276761DummyAdnetwork-6: 1.2643544263171174DummyAdnetwork: 0.9288371824322731
01/12 10:51:00 FINE agents.DemandAgent|Day 30 :Reporting campaign auction results... CampaignImpl [id=1605911, reachImps=11765, dayStart=31, dayEnd=40, targetSegment=[YOUNG, MALE], videoCoef=2.722791412240719, mobileCoef=2.31451324814204, budgetMillis=5485, advertiser=DummyAdnetwork-4]
01/12 10:51:00 FINE agents.DemandAgent|Day 30 :Reporting UCS auction results... DummyAdnetwork-5[efday=30, level=0.6561000000000001, price=0.07970635087577149] DummyAdnetwork-4[efday=30, level=1.0, price=0.1799058568170443] DummyAdnetwork-3[efday=30, level=0.9, price=0.16137255330601705] adv1[efday=30, level=0.81, price=0.11183394478926482] DummyAdnetwork-2[efday=30, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=30, level=0.5314410000000002, price=0.05516070535395897] DummyAdnetwork-6[efday=30, level=0.5904900000000002, price=0.06907815152079033] DummyAdnetwork[efday=30, level=0.7290000000000001, price=0.09831141170205399] 
01/12 10:51:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1299b57 event: tau.tac.adx.messages.UserClassificationServiceNotification@1f25c7e
01/12 10:51:00 INFO agents.DemandAgent|Day 30 :Notifying new campaign opportunity: CampaignImpl [id=8708431, reachImps=1628, dayStart=32, dayEnd=36, targetSegment=[OLD, FEMALE, HIGH_INCOME], videoCoef=2.2528345481848855, mobileCoef=2.0722006553026477, budgetMillis=0, advertiser=null]
01/12 10:51:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
01/12 10:51:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
01/12 10:51:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
01/12 10:51:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:51:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
01/12 10:51:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
01/12 10:51:00 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:51:00 SEVERE demand.CampaignImpl|Campaign #14161956 impressed while over limit. Current cost: 0.8576989364038538 Budget limit: 2.712
01/12 10:51:00 SEVERE agents.DemandAgent|Day 30 :Campaign limit expired Impressed while over limit: 14161956, daily limit was: 2808, 2.712 values are: 2812.7542457986874, 0.8576989364038538, total limit was: 2147483647, Infinity total values are: 2808.0165358895322812.7542457986874, 0.00.8576989364038538
01/12 10:51:00 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=14161956, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
01/12 10:51:00 SEVERE demand.CampaignImpl|Campaign #13746084 impressed while over limit. Current cost: 0.0 Budget limit: 0.506
01/12 10:51:00 SEVERE agents.DemandAgent|Day 30 :Campaign limit expired Impressed while over limit: 13746084, daily limit was: 422, 0.506 values are: 422.7559876241407, 0.0, total limit was: 2147483647, Infinity total values are: 3369.7707514489002422.7559876241407, 0.50672399541311440.0
01/12 10:51:00 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=13746084, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
01/12 10:51:00 SEVERE demand.CampaignImpl|Campaign #1028870 impressed while over limit. Current cost: 0.0 Budget limit: 2.254
01/12 10:51:00 SEVERE agents.DemandAgent|Day 30 :Campaign limit expired Impressed while over limit: 1028870, daily limit was: 3246, 2.254 values are: 3246.129542221629, 0.0, total limit was: 2147483647, Infinity total values are: 0.03246.129542221629, 0.00.0
01/12 10:51:00 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1028870, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
01/12 10:51:00 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 582
01/12 10:51:00 INFO sim.Simulation|***** START OF TIME 30 COMPLETE *****
01/12 10:51:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.13328961339112425 Cmp ID: 8708431 Cmp Bid: 1201
01/12 10:51:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.12497067718225877 Cmp ID: 8708431 Cmp Bid: 432
01/12 10:51:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15516064341171093 Cmp ID: 8708431 Cmp Bid: 272
01/12 10:51:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.10658724236298435 Cmp ID: 8708431 Cmp Bid: 942
01/12 10:51:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.18460912938778662 Cmp ID: 8708431 Cmp Bid: 501
01/12 10:51:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1530939091280773 Cmp ID: 8708431 Cmp Bid: 1123
01/12 10:51:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.16173317092827588 Cmp ID: 8708431 Cmp Bid: 90
01/12 10:51:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.16732683705403809 Cmp ID: 8708431 Cmp Bid: 1200
01/12 10:51:10 INFO sim.Simulation|***** START OF TIME 31 *****
01/12 10:51:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1028870 at price 2.254
01/12 10:51:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1028870 at price 2.254
01/12 10:51:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1605911 at price 5.485
01/12 10:51:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1605911 at price 5.485
01/12 10:51:10 INFO agents.DemandAgent|Day 31 : Auction pending campaign: CampaignImpl [id=8708431, reachImps=1628, dayStart=32, dayEnd=36, targetSegment=[OLD, FEMALE, HIGH_INCOME], videoCoef=2.2528345481848855, mobileCoef=2.0722006553026477, budgetMillis=0, advertiser=null]
01/12 10:51:10 INFO demand.CampaignImpl|Campaign 27356959 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=3759.8935874630606, otherImps=0.0, cost=0.8119529759528556] Reach 3256 ERR 1.1153586482600593 Budget 1.336 Revenue 1.4901191540754393
01/12 10:51:10 INFO demand.CampaignImpl|Campaign 23042234 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=6709.732101341132, otherImps=0.0, cost=0.0] Reach 3354 ERR 1.289417662426586 Budget 0.485 Revenue 0.6253675662768943
01/12 10:51:10 FINE agents.DemandAgent|Day 31 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.086426868140311DummyAdnetwork-4: 1.1686786045120026DummyAdnetwork-3: 1.161967952131186adv1: 0.8870919056119095DummyAdnetwork-2: 1.2277569900690648DummyAdnetwork-7: 1.1485514071276761DummyAdnetwork-6: 1.2643544263171174DummyAdnetwork: 1.1451854704288609
01/12 10:51:10 FINE agents.DemandAgent|Day 31 :Reporting campaign auction results... CampaignImpl [id=8708431, reachImps=1628, dayStart=32, dayEnd=36, targetSegment=[OLD, FEMALE, HIGH_INCOME], videoCoef=2.2528345481848855, mobileCoef=2.0722006553026477, budgetMillis=942, advertiser=DummyAdnetwork-3]
01/12 10:51:10 FINE agents.DemandAgent|Day 31 :Reporting UCS auction results... DummyAdnetwork-5[efday=31, level=0.5904900000000002, price=0.07423612077865349] DummyAdnetwork-4[efday=31, level=1.0, price=0.17480272405588243] DummyAdnetwork-3[efday=31, level=0.9, price=0.1305477478848073] adv1[efday=31, level=0.47829690000000014, price=0.0] DummyAdnetwork-2[efday=31, level=0.6561000000000001, price=0.0880016517126754] DummyAdnetwork-7[efday=31, level=0.5314410000000002, price=0.06316763411485447] DummyAdnetwork-6[efday=31, level=0.7290000000000001, price=0.10196169722974567] DummyAdnetwork[efday=31, level=0.81, price=0.11577498162077476] 
01/12 10:51:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1299b57 event: tau.tac.adx.messages.UserClassificationServiceNotification@11f0977
01/12 10:51:10 INFO agents.DemandAgent|Day 31 :Notifying new campaign opportunity: CampaignImpl [id=375110, reachImps=7920, dayStart=33, dayEnd=37, targetSegment=[YOUNG, FEMALE, LOW_INCOME], videoCoef=2.304159902454185, mobileCoef=1.5120503715835205, budgetMillis=0, advertiser=null]
01/12 10:51:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
01/12 10:51:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
01/12 10:51:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
01/12 10:51:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:51:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
01/12 10:51:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
01/12 10:51:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:51:10 SEVERE demand.CampaignImpl|Campaign #1028870 impressed while over limit. Current cost: 0.0 Budget limit: 2.254
01/12 10:51:10 SEVERE agents.DemandAgent|Day 31 :Campaign limit expired Impressed while over limit: 1028870, daily limit was: 3246, 2.254 values are: 3250.5955393876234, 0.0, total limit was: 2147483647, Infinity total values are: 3246.1295422216293250.5955393876234, 0.00.0
01/12 10:51:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1028870, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
01/12 10:51:10 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 636
01/12 10:51:10 INFO sim.Simulation|***** START OF TIME 31 COMPLETE *****
01/12 10:51:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1383715402201633 Cmp ID: 375110 Cmp Bid: 2399
01/12 10:51:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.17127897129097147 Cmp ID: 375110 Cmp Bid: 1754
01/12 10:51:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.16120942947806566 Cmp ID: 375110 Cmp Bid: 4176
01/12 10:51:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.10249702662209746 Cmp ID: 375110 Cmp Bid: 1566
01/12 10:51:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17906859792457716 Cmp ID: 375110 Cmp Bid: 1320
01/12 10:51:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.19387300998848994 Cmp ID: 375110 Cmp Bid: 1837
01/12 10:51:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.10906187178856837 Cmp ID: 375110 Cmp Bid: 2158
01/12 10:51:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1159802308649569 Cmp ID: 375110 Cmp Bid: 250
01/12 10:51:20 INFO sim.Simulation|***** START OF TIME 32 *****
01/12 10:51:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #8708431 at price 0.942
01/12 10:51:20 INFO demand.CampaignImpl|Applied daily limit for campaign #8708431 at price 0.942
01/12 10:51:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1605911 at price 5.485
01/12 10:51:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1605911 at price 5.485
01/12 10:51:20 INFO agents.DemandAgent|Day 32 : Auction pending campaign: CampaignImpl [id=375110, reachImps=7920, dayStart=33, dayEnd=37, targetSegment=[YOUNG, FEMALE, LOW_INCOME], videoCoef=2.304159902454185, mobileCoef=1.5120503715835205, budgetMillis=0, advertiser=null]
01/12 10:51:20 INFO demand.CampaignImpl|Campaign 4982458 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=2284.4871179218044, otherImps=0.0, cost=1.227647689989109] Reach 1546 ERR 1.224518057423798 Budget 1.361 Revenue 1.666569076153789
01/12 10:51:20 FINE agents.DemandAgent|Day 32 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.086426868140311DummyAdnetwork-4: 1.1686786045120026DummyAdnetwork-3: 1.161967952131186adv1: 0.8870919056119095DummyAdnetwork-2: 1.2277569900690648DummyAdnetwork-7: 1.1485514071276761DummyAdnetwork-6: 1.2404526049811258DummyAdnetwork: 1.1451854704288609
01/12 10:51:20 FINE agents.DemandAgent|Day 32 :Reporting campaign auction results... CampaignImpl [id=375110, reachImps=7920, dayStart=33, dayEnd=37, targetSegment=[YOUNG, FEMALE, LOW_INCOME], videoCoef=2.304159902454185, mobileCoef=1.5120503715835205, budgetMillis=1669, advertiser=DummyAdnetwork-4]
